1,5,922784
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,0,0
17,0,0
18,0,0
19,0,0
20,0,0
21,1,0
22,0,0
23,0,0
24,0,0
25,0,0
26,1,0
27,0,0
28,1,0
29,2,0
30,2,0
31,4,0
32,8,0
33,10,0
34,17,0
35,27,0
36,44,0
37,72,0
38,118,0
39,193,0
40,298,0
41,474,928920
42,790,0
43,1251,0
44,1992,0
45,3299,0
46,5379,0
47,8473,0
48,13929,0
49,22262,0
